source,target,weight,type
3274,841,1,directed
3274,1479,1,directed
33,842,1,directed
33,1480,1,directed
51,842,1,directed
51,1480,1,directed
2492,842,1,directed
2492,1480,1,directed
3274,842,1,directed
3274,1480,1,directed
33,843,1,directed
33,1481,1,directed
51,843,1,directed
51,1481,1,directed
2492,843,1,directed
2492,1481,1,directed
3274,843,1,directed
3274,1481,1,directed
33,701,1,directed
33,844,1,directed
33,1460,1,directed
33,1482,1,directed
33,1521,1,directed
33,1561,1,directed
33,2189,1,directed
33,2777,1,directed
33,3341,1,directed
33,3439,1,directed
51,701,1,directed
51,844,1,directed
51,1460,1,directed
51,1482,1,directed
51,1521,1,directed
51,1561,1,directed
51,2189,1,directed
51,2777,1,directed
51,3341,1,directed
51,3439,1,directed
2492,701,1,directed
2492,844,1,directed
2492,1460,1,directed
2492,1482,1,directed
2492,1521,1,directed
2492,1561,1,directed
2492,2189,1,directed
2492,2777,1,directed
2492,3341,1,directed
2492,3439,1,directed
3274,701,1,directed
3274,844,1,directed
3274,1460,1,directed
3274,1482,1,directed
3274,1521,1,directed
3274,1561,1,directed
3274,2189,1,directed
3274,2777,1,directed
3274,3341,1,directed
3274,3439,1,directed
33,845,1,directed
33,1483,1,directed
33,1497,1,directed
33,2191,1,directed
33,3271,1,directed
51,845,1,directed
51,1483,1,directed
51,1497,1,directed
51,2191,1,directed
51,3271,1,directed
2492,845,1,directed
2492,1483,1,directed
2492,1497,1,directed
2492,2191,1,directed
2492,3271,1,directed
3274,845,1,directed
3274,1483,1,directed
3274,1497,1,directed
3274,2191,1,directed
3274,3271,1,directed
33,707,1,directed
33,846,1,directed
33,1462,1,directed
33,1484,1,directed
33,2194,1,directed
33,2487,1,directed
33,3442,1,directed
51,707,1,directed
51,846,1,directed
51,1462,1,directed
51,1484,1,directed
51,2194,1,directed
51,2487,1,directed
51,3442,1,directed
2492,707,1,directed
2492,846,1,directed
2492,1462,1,directed
2492,1484,1,directed
2492,2194,1,directed
2492,2487,1,directed
2492,3442,1,directed
3274,707,1,directed
3274,846,1,directed
3274,1462,1,directed
3274,1484,1,directed
3274,2194,1,directed
3274,2487,1,directed
3274,3442,1,directed
33,736,1,directed
33,847,1,directed
33,1465,1,directed
33,1485,1,directed
33,1850,1,directed
51,736,1,directed
51,847,1,directed
51,1465,1,directed
51,1485,1,directed
51,1850,1,directed
2492,736,1,directed
2492,847,1,directed
2492,1465,1,directed
2492,1485,1,directed
2492,1850,1,directed
3274,736,1,directed
3274,847,1,directed
3274,1465,1,directed
3274,1485,1,directed
3274,1850,1,directed
33,848,1,directed
33,1486,1,directed
33,2498,1,directed
51,848,1,directed
51,1486,1,directed
51,2498,1,directed
2492,848,1,directed
2492,1486,1,directed
2492,2498,1,directed
3274,848,1,directed
3274,1486,1,directed
3274,2498,1,directed
34,849,1,directed
34,850,1,directed
34,851,1,directed
34,852,1,directed
34,853,1,directed
34,854,1,directed
34,855,1,directed
34,856,1,directed
34,857,1,directed
34,858,1,directed
34,859,1,directed
34,860,1,directed
34,861,1,directed
34,862,1,directed
34,863,1,directed
34,864,1,directed
34,865,1,directed
34,866,1,directed
34,867,1,directed
34,868,1,directed
34,869,1,directed
34,870,1,directed
34,871,1,directed
34,872,1,directed
34,873,1,directed
34,874,1,directed
34,875,1,directed
34,876,1,directed
34,307,1,directed
34,825,1,directed
34,877,1,directed
34,3503,1,directed
35,878,1,directed
35,879,1,directed
35,880,1,directed
35,881,1,directed
35,882,1,directed
35,883,1,directed
35,884,1,directed
35,885,1,directed
35,886,1,directed
35,887,1,directed
35,888,1,directed
35,889,1,directed
35,890,1,directed
35,891,1,directed
35,892,1,directed
35,893,1,directed
35,894,1,directed
35,895,1,directed
35,896,1,directed
35,897,1,directed
35,898,1,directed
35,899,1,directed
35,900,1,directed
35,901,1,directed
35,902,1,directed
35,903,1,directed
35,904,1,directed
35,905,1,directed
35,906,1,directed
35,907,1,directed
35,908,1,directed
35,909,1,directed
35,910,1,directed
35,911,1,directed
35,912,1,directed
35,913,1,directed
35,914,1,directed
35,915,1,directed
35,916,1,directed
35,917,1,directed
35,918,1,directed
36,919,1,directed
36,1487,1,directed
36,1506,1,directed
36,1533,1,directed
36,1694,1,directed
36,1805,1,directed
36,1854,1,directed
36,2064,1,directed
36,2168,1,directed
36,2253,1,directed
36,2642,1,directed
36,2747,1,directed
832,919,1,directed
832,1487,1,directed
832,1506,1,directed
832,1533,1,directed
832,1694,1,directed
832,1805,1,directed
832,1854,1,directed
832,2064,1,directed
832,2168,1,directed
832,2253,1,directed
832,2642,1,directed
832,2747,1,directed
1446,919,1,directed
1446,1487,1,directed
1446,1506,1,directed
1446,1533,1,directed
1446,1694,1,directed
1446,1805,1,directed
1446,1854,1,directed
1446,2064,1,directed
1446,2168,1,directed
1446,2253,1,directed
1446,2642,1,directed
1446,2747,1,directed
1470,919,1,directed
1470,1487,1,directed
1470,1506,1,directed
1470,1533,1,directed
