author_id,first_name,last_name,status,last_known_institution,google_scholar,orcid,openalex
586,Bernard,Bizimana,practitioner,École des hautes études commerciales,"""https://scholar.google.com/citations?hl=en&user=g6ScFaUAAAAJ""","""https://orcid.org/0000-0001-7663-9255""",NA
587,Jean-Yves,Côté,practitioner,École des hautes études commerciales,NA,NA,NA
588,Cinzia,Di Labio,practitioner,École des hautes études commerciales,NA,NA,NA
589,Evelyne,Gratton,practitioner,École des hautes études commerciales,NA,NA,"https://openalex.org/A3017503578, https://openalex.org/A2768348608, https://openalex.org/A2538703913"
59,Julien,Couture,practitioner,McGill University,NA,NA,NA
590,Julie,Lemieux,practitioner,École des hautes études commerciales,NA,NA,NA
591,Mireille,Nappert,practitioner,École des hautes études commerciales,NA,NA,NA
592,Gabrielle,Taaffe Boivineau,practitioner,École des hautes études commerciales,NA,NA,NA
593,Félix,De La Durantaye,practitioner,École nationale d'administration publique,NA,"""https://orcid.org/0000-0002-7507-5176""",NA
594,Karine,Lamontagne,practitioner,École nationale d'administration publique,NA,NA,NA
595,Azar,Younespour,practitioner,École nationale d'administration publique,NA,NA,NA
596,Jean-Daniel,Bourgault,practitioner,INRS,NA,NA,NA
597,Michel,Courcelles,practitioner,INRS,"""https://scholar.google.com/citations?hl=en&user=4yq6jLUAAAAJ""",NA,"https://openalex.org/A2315025168, https://openalex.org/A2315025168, https://openalex.org/A2315025168, https://openalex.org/A2309481769, https://openalex.org/A2309481769, https://openalex.org/A2309481769"
598,Myrian,Grondin,practitioner,INRS,"""https://scholar.google.com/citations?hl=en&user=7XZCWO8AAAAJ""","""https://orcid.org/0000-0002-3236-8155""","https://openalex.org/A2260944701, https://openalex.org/A2260944701, https://openalex.org/A2260944701, https://openalex.org/A2260944701, https://openalex.org/A4209616798, https://openalex.org/A2260944701, https://openalex.org/A2260944701, https://openalex.org/A2260944701, https://openalex.org/A2260944701, https://openalex.org/A2260944701, https://openalex.org/A2260944701, https://openalex.org/A2260944701"
599,Jonathan,Dorey,practitioner,INRS,NA,"""https://orcid.org/0000-0002-8658-0004"", ""https://orcid.org/0000-0002-8658-0004""","https://openalex.org/A4227956662, https://openalex.org/A2040974693, https://openalex.org/A4221918597, https://openalex.org/A3100673863, https://openalex.org/A2040974693, https://openalex.org/A2040974693, https://openalex.org/A3112352541, https://openalex.org/A2040974693, https://openalex.org/A2040974693, https://openalex.org/A3110938534, https://openalex.org/A2040974693, https://openalex.org/A2040974693, https://openalex.org/A2040974693, https://openalex.org/A2040974693, https://openalex.org/A2040974693, https://openalex.org/A2040974693, https://openalex.org/A2040974693"
6,Marianne,Demers-Desmarais,practitioner,Université Laval,NA,"""https://orcid.org/0000-0003-3948-3700""",NA
60,Katarina,Daniels,practitioner,McGill University,NA,"""https://orcid.org/0000-0003-3723-8082""",NA
600,Nathalie,Vachon,practitioner,INRS,NA,NA,NA
601,Maude,Côté,practitioner,INRS,NA,NA,NA
602,François,Cartier,practitioner,INRS,NA,NA,NA
603,Jeanne,Darche,practitioner,INRS,NA,NA,NA
604,Isabelle,Racine,practitioner,INRS,NA,NA,NA
605,Mélissa,Beaudry,practitioner,Polytechnique Montréal,NA,NA,NA
606,Irina,Gherasim,practitioner,Polytechnique Montréal,NA,NA,NA
607,Anita,Mazur,practitioner,Polytechnique Montréal,NA,NA,NA
608,Manon,Du Ruisseau,practitioner,Polytechnique Montréal,NA,NA,NA
609,Élise Anne,Basque,practitioner,Polytechnique Montréal,"""https://scholar.google.com/citations?hl=en&user=GFyQhOYAAAAJ""","""https://orcid.org/0000-0003-2354-2016""",NA
61,Robin Elizabeth,Desmeules,practitioner,McGill University,NA,"""https://orcid.org/0000-0002-5801-518X""",NA
610,Olivia,Fernandez Pereda,practitioner,Polytechnique Montréal,NA,NA,NA
611,Camille,Fitch-Kustcher,practitioner,Polytechnique Montréal,NA,NA,NA
612,Jimmy,Roberge,practitioner,Polytechnique Montréal,NA,"""https://orcid.org/0000-0002-8928-3152""",NA
613,Arina,Soare,practitioner,Polytechnique Montréal,NA,NA,NA
614,Iuliana Maria,Udrea,practitioner,Polytechnique Montréal,NA,NA,NA
615,Mireille,Léger-Rousseau,practitioner,Université de Sherbrooke,NA,NA,NA
616,Nathalie,St-Jacques,practitioner,Université de Sherbrooke,"""https://scholar.google.com/citations?hl=en&user=l73HlLsAAAAJ""",NA,NA
617,Camille-Hélène,St-Aubin,practitioner,Université de Sherbrooke,NA,NA,NA
618,Sophie,St-Cyr,practitioner,Université de Sherbrooke,NA,"""https://orcid.org/0000-0001-5972-4650""",NA
619,Julie,Mayrand,practitioner,Université de Sherbrooke,"""https://scholar.google.com/citations?hl=en&user=XI4e_JQAAAAJ""","""https://orcid.org/0000-0001-5665-7413""",NA
62,Anna,Di Pietro,practitioner,McGill University,NA,NA,NA
620,Josée,Toulouse,practitioner,Université de Sherbrooke,"""https://scholar.google.com/citations?hl=en&user=CdmTqZgAAAAJ""","""https://orcid.org/0000-0002-1208-8084""",NA
621,Cindy,Beauchesne-Jolin,practitioner,Université de Sherbrooke,NA,NA,NA
622,Judith,Michaud,practitioner,Université de Sherbrooke,NA,NA,NA
623,Simon,Trottier,practitioner,Université de Sherbrooke,NA,NA,NA
624,Claire,Lecompte,practitioner,Université de Sherbrooke,NA,NA,NA
625,Myriam,Beaudet,practitioner,Université de Sherbrooke,NA,NA,NA
626,Miguel,Escobar,practitioner,Université de Sherbrooke,NA,NA,NA
627,Karl,Mongrain,practitioner,Université de Sherbrooke,NA,NA,NA
628,Marie-Claure,Fortier,practitioner,Université de Sherbrooke,NA,NA,NA
63,Eamon,Duffy,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=H9IOmucAAAAJ""",NA,NA
630,Philippe,Ménard,practitioner,Université de Sherbrooke,NA,NA,NA
631,Kathy,Rose,practitioner,Université de Sherbrooke,NA,NA,NA
632,Danielle,Roy,practitioner,Université de Sherbrooke,NA,NA,NA
633,Bruyère,Bruyère,practitioner,UQAC,NA,NA,NA
634,Luc,Charron,practitioner,UQAC,"""https://scholar.google.com/citations?hl=en&user=BGCTvYIAAAAJ""",NA,NA
635,Laïla,Ferris,practitioner,UQAC,NA,NA,NA
636,Janie,Gauthier-Boudreau,practitioner,UQAC,NA,"""https://orcid.org/0000-0002-7470-6466""",NA
637,Sébastien,Leblanc-Proulx,practitioner,UQAC,"""https://scholar.google.com/citations?hl=en&user=x90ZwdoAAAAJ""","""https://orcid.org/0000-0002-5270-7396""",NA
638,Valérie,Levasseur,practitioner,UQAC,"""https://scholar.google.com/citations?hl=en&user=ZgDHr1oAAAAJ""","""https://orcid.org/0000-0002-0725-2919""",NA
639,Charles-Erick,Matton,practitioner,UQAC,NA,NA,NA
64,Anna,Dysert,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=wOML_ekAAAAJ""","""https://orcid.org/0000-0002-2421-1617""",NA
640,Sylvie,Poulin,practitioner,UQAC,NA,NA,NA
641,Jean-Philippe,Pouliot,practitioner,UQAC,NA,NA,NA
642,Lino,Tremblay,practitioner,UQAC,"""https://scholar.google.com/citations?hl=en&user=g-D9jsAAAAAJ""",NA,NA
643,Louise,Bouchad,practitioner,UQAC,NA,NA,NA
644,Frédéric,Giuliano,practitioner,UQAM,"""https://scholar.google.com/citations?hl=en&user=bbTRxv0AAAAJ""",NA,NA
645,Dany,Bouchard,practitioner,UQAM,NA,NA,NA
646,Anne,Bourgeois,practitioner,UQAM,NA,NA,NA
647,Carole,Brouillette,practitioner,UQAM,NA,NA,NA
648,Louise,Guy,practitioner,UQAM,NA,NA,NA
649,Tristan,Müller,practitioner,UQAM,NA,"""https://orcid.org/0000-0002-3110-0341""",NA
65,Francesca,Frati,practitioner,McGill University,NA,"""https://orcid.org/0000-0003-4380-7958""",NA
650,Lionel,Villalonga,practitioner,UQAM,NA,NA,NA
651,Marie-Christine,Beaudry,practitioner,UQAM,NA,NA,NA
652,Robert Georges,Bilodeau,practitioner,UQAM,NA,NA,NA
653,Mylène,Blais,practitioner,UQAM,NA,NA,NA
654,Philippe,Brosseau,practitioner,UQAM,NA,NA,NA
655,Rémi,Castonguay,practitioner,UQAM,NA,NA,NA
656,Yolaine Chénard,Chénard,practitioner,UQAM,NA,NA,NA
657,Lucie,Comeau,practitioner,UQAM,NA,NA,NA
658,Simon,Côté-Lapointe,practitioner,UQAM,"""https://scholar.google.com/citations?hl=en&user=WCutVgQAAAAJ""","""https://orcid.org/0000-0002-9812-7266""","https://openalex.org/A2640460465, https://openalex.org/A2640460465, https://openalex.org/A2640460465, https://openalex.org/A2640460465, https://openalex.org/A2640460465, https://openalex.org/A2640460465, https://openalex.org/A2608527305, https://openalex.org/A2640460465, https://openalex.org/A2640460465, https://openalex.org/A2640460465, https://openalex.org/A2999648259, https://openalex.org/A2608527305, https://openalex.org/A2640460465, https://openalex.org/A2608527305, https://openalex.org/A2640460465, https://openalex.org/A3136061498, https://openalex.org/A2608527305, https://openalex.org/A2608527305"
659,Guy,Courtemanche,practitioner,UQAM,NA,NA,NA
66,Jennifer,Garland,practitioner,McGill University,NA,NA,NA
660,Karim,Debbah,practitioner,UQAM,NA,NA,NA
661,Cynthia,Delisle,practitioner,UQAM,NA,NA,NA
662,Jacinthe,Deschatelets,practitioner,UQAM,NA,NA,NA
663,Nicolas,Dickner,practitioner,UQAM,NA,NA,NA
664,Stéphanie,Fillion,practitioner,UQAM,NA,NA,NA
665,Adèle,Flannery,practitioner,UQAM,NA,NA,NA
666,Alexandre,Godin,practitioner,UQAM,NA,NA,NA
667,Sylvie,Goulet,practitioner,UQAM,NA,NA,NA
668,Alexander J.,Jerabek,practitioner,UQAM,NA,NA,NA
669,Johanne Audrey,Johnson,practitioner,UQAM,NA,NA,NA
67,Scott,Goldstein,practitioner,McGill University,NA,NA,NA
670,Justine,Lamoureux,practitioner,UQAM,NA,NA,NA
671,Jean-Michel,Lapointe,practitioner,UQAM,"""https://scholar.google.com/citations?hl=en&user=UjAdVsoAAAAJ""","""https://orcid.org/0000-0001-5123-6011""","https://openalex.org/A3171808568, https://openalex.org/A3004978847, https://openalex.org/A3207522422, https://openalex.org/A3005290145, https://openalex.org/A3024497007, https://openalex.org/A3024497007, https://openalex.org/A2108828839, https://openalex.org/A3004510263, https://openalex.org/A4202427285, https://openalex.org/A4202483338"
672,Jonathan,Laporte,practitioner,UQAM,NA,NA,NA
673,Naomi,Lebel,practitioner,UQAM,NA,NA,NA
674,Patricia,Lett,practitioner,UQAM,NA,NA,NA
675,Cynthia,Lisée,practitioner,UQAM,"""https://scholar.google.com/citations?hl=en&user=E8zlzLoAAAAJ""","""https://orcid.org/0000-0003-3883-3676""",https://openalex.org/A2476139557
676,Amélie,Mainville,practitioner,UQAM,NA,NA,NA
677,Luc,Marceau,practitioner,UQAM,NA,NA,NA
678,Alexandre,Méthé,practitioner,UQAM,NA,NA,NA
679,Francis,Nadeau,practitioner,UQAM,NA,NA,NA
68,Genevieve,Gore,practitioner,McGill University,NA,NA,NA
680,Pierre,Nault,practitioner,UQAM,NA,"""https://orcid.org/0000-0001-5287-7750""",NA
681,Issam,Ouadii,practitioner,UQAM,NA,NA,NA
682,Hugues,Ouellet,practitioner,UQAM,NA,NA,NA
683,Eveline,Pilon,practitioner,UQAM,NA,NA,NA
684,Noémie Poirier,Poirier Monfette,practitioner,UQAM,NA,NA,NA
685,Mathieu,Pomerleau,practitioner,UQAM,NA,NA,NA
686,Edith,Robert,practitioner,UQAM,NA,NA,NA
687,Jean-Jacques,Rondeau,practitioner,UQAM,"""https://scholar.google.com/citations?hl=en&user=Ys-0d7UAAAAJ""",NA,"https://openalex.org/A2906733612, https://openalex.org/A2906733612, https://openalex.org/A3025070163, https://openalex.org/A3025070163"
688,Mélanie,Roy,practitioner,UQAM,NA,NA,NA
689,Sylvie,St-Pierre,practitioner,UQAM,NA,NA,NA
69,David,Greene,practitioner,McGill University,NA,NA,NA
690,Sophie,Trolliet,practitioner,UQAM,NA,NA,NA
691,Mélanie,Verville,practitioner,UQAM,NA,"""https://orcid.org/0000-0001-9114-5026""",NA
692,Cédric,Champagne,practitioner,UQAM,NA,NA,NA
693,Cynthia,Couture,practitioner,UQAM,NA,NA,NA
694,Nadine,Chrétien,practitioner,UQAM,NA,NA,NA
695,Linda,Marquis,practitioner,UQAM,NA,NA,NA
696,Vivianne,Maréchal,practitioner,UQAM,NA,NA,NA
697,Béatrice Lecomte,Lecomte,practitioner,UQAM,NA,NA,NA
698,Mélanie,Couture,practitioner,UQAM,NA,NA,"https://openalex.org/A2692112212, https://openalex.org/A2159750221"
699,Antoine,Archambault,practitioner,UQTR,"""https://scholar.google.com/citations?hl=en&user=Q1SZQLwAAAAJ""","""https://orcid.org/0000-0001-6668-1521"", ""https://orcid.org/0000-0001-6668-1521""","https://openalex.org/A2581727927, https://openalex.org/A2581727927, https://openalex.org/A2581727927, https://openalex.org/A2581727927, https://openalex.org/A2581727927, https://openalex.org/A2581727927"
7,Richard,Dufour,practitioner,Université Laval,NA,NA,NA
70,Katherine,Hanz,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=9tKqx1cAAAAJ""",NA,NA
700,Mathieu,Ayoub,practitioner,UQTR,NA,"""https://orcid.org/0000-0002-0062-4345""",NA
701,Marjorie,Bilodeau,practitioner,UQTR,NA,NA,NA
702,Aline,Crédeville,practitioner,UQTR,"""https://scholar.google.com/citations?user=sScfVGIAAAAJ&hl=en&oi=ao"", ""https://scholar.google.com/citations?hl=en&user=sScfVGIAAAAJ""","""https://orcid.org/0000-0002-9963-0103""",NA
703,Patrick,Fiset,practitioner,UQTR,NA,NA,NA
704,Francis,Frégeau,practitioner,UQTR,NA,NA,NA
705,Isabelle,Lachance,practitioner,UQTR,NA,NA,NA
706,Catherine,Lapalme,practitioner,UQTR,NA,NA,NA
707,Lauzière,Lauzière,practitioner,UQTR,NA,NA,NA
708,Véronique,Lavergne,practitioner,UQTR,NA,NA,NA
709,Mylène,Lavoie,practitioner,UQTR,NA,NA,NA
71,Joseph,Hafner,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=HKuwO9MAAAAJ""",NA,NA
710,Catherine,Leduc,practitioner,UQTR,NA,"""https://orcid.org/0000-0001-7377-8874""",NA
711,Julie,Morin,practitioner,UQTR,NA,NA,NA
712,Johan,Nadeau,practitioner,UQTR,NA,NA,NA
713,André,Paquel,practitioner,UQTR,NA,NA,NA
714,Nadia,Zurek,practitioner,UQTR,"""https://scholar.google.com/citations?hl=en&user=yZmq6DAAAAAJ""","""https://orcid.org/0000-0003-0561-0978""",NA
715,Marie-Eve,Émond-Beaulieu,practitioner,UQAR,NA,NA,NA
716,Louis,Michaud,practitioner,UQAR,NA,NA,NA
717,Josée,Pelletier,practitioner,UQAR,NA,NA,NA
718,Suzie,Pelletier,practitioner,UQAR,NA,NA,https://openalex.org/A2484662006
719,Jean-François,Rioux,practitioner,UQAR,NA,NA,NA
72,Sandy,Hervieux,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=tzKu8_oAAAAJ""","""https://orcid.org/0000-0002-1249-4656""",NA
720,Sandrine,Vacon,practitioner,UQAR,NA,NA,NA
721,Patricia,Forget,practitioner,UQO,NA,NA,NA
722,Simon,Bouisset,practitioner,UQO,NA,NA,NA
723,Amélie Brault,Brault,practitioner,UQO,NA,NA,"https://openalex.org/A2974133474, https://openalex.org/A2415667338"
724,Emanuela,Chiriac,practitioner,UQO,NA,NA,NA
725,Laurence,Huot,practitioner,UQO,NA,NA,NA
726,Marie-Andrée,Lambert,practitioner,UQO,NA,NA,NA
727,Carmen,Rousseau,practitioner,UQO,NA,NA,NA
728,Martin,Régimbald,practitioner,UQO,NA,NA,NA
729,Nicolas,Savard,practitioner,UQO,NA,NA,NA
73,Ann Marie,Holland,practitioner,McGill University,NA,NA,NA
730,Catherine,Séguin,practitioner,UQO,NA,NA,NA
731,Marie-Marcelle,Dubuc,practitioner,UQAT,NA,NA,NA
732,Mélissa,Marcil-Bédard,practitioner,UQAT,NA,NA,NA
733,David,Fournier-Viger,practitioner,UQAT,NA,NA,NA
734,Marie-Josée,Drolet,practitioner,TELUQ,NA,NA,NA
735,Pierre,Poissant-Marquis,practitioner,TELUQ,NA,NA,NA
736,Lisl,Schoner-Saunders,practitioner,Algoma University,NA,NA,NA
737,Robin,Isard,practitioner,Algoma University,NA,NA,NA
738,Caroline,Whippey,practitioner,Brescia University College,NA,NA,NA
739,Katie,Holmes,practitioner,Brescia University College,NA,NA,NA
74,Joan,Hobbins,practitioner,McGill University,NA,NA,NA
740,Jordan,Bulbrook,practitioner,Brescia University College,NA,NA,NA
741,Kate,Norton,practitioner,Brescia University College,NA,NA,NA
742,Daniel,Andrade,practitioner,Brock University,NA,NA,NA
743,Andrew,Colgoni,practitioner,Brock University,"""https://scholar.google.com/citations?hl=en&user=n6VSjZwAAAAJ""","""https://orcid.org/0000-0001-7211-4144""",NA
744,Nicole,Nolan,practitioner,Brock University,NA,NA,NA
745,Justine,Cotton,practitioner,Brock University,NA,NA,NA
746,Ian,Gordon,practitioner,Brock University,"""https://scholar.google.com/citations?hl=en&user=eNAT2acAAAAJ""","""https://orcid.org/0000-0003-1128-3301""",NA
747,Chelsea,Humphries,practitioner,Brock University,NA,"""https://orcid.org/0000-0003-4623-3793""",NA
748,Colleen,Mackinnon,practitioner,Brock University,"""https://scholar.google.com/citations?hl=en&user=6pLEsi8AAAAJ""","""https://orcid.org/0000-0003-3821-4955""",NA
749,Cal,Murgu,practitioner,Brock University,"""https://scholar.google.com/citations?hl=en&user=dXTFME4AAAAJ""","""https://orcid.org/0000-0002-1784-8767""",NA
75,Louis,Houle,practitioner,McGill University,NA,NA,NA
750,Tim,Ribaric,practitioner,Brock University,"""https://scholar.google.com/citations?hl=en&user=xhR6S8sAAAAJ""","""https://orcid.org/0000-0001-9229-8569""",NA
751,Mark,Robertson,practitioner,Brock University,NA,"""https://orcid.org/0000-0002-5014-6003""",NA
752,Elizabeth,Yates,practitioner,Brock University,NA,"""https://orcid.org/0000-0002-0517-0936""",NA
753,Jonathan,Younker,practitioner,Brock University,"""https://scholar.google.com/citations?hl=en&user=s0wJVUoAAAAJ""","""https://orcid.org/0000-0003-4020-5724""",NA
754,Alicia,Zorzetto,practitioner,Brock University,NA,NA,NA
755,Isaac,Williams,practitioner,Brock University,NA,"""https://orcid.org/0000-0001-9936-8005""",NA
756,David,Sharron,practitioner,Brock University,NA,NA,NA
757,Jennifer,Thiessen,practitioner,Brock University,NA,NA,NA
758,Laurie,Morrison,practitioner,Brock University,NA,NA,NA
759,John,Dingle,practitioner,Brock University,NA,NA,NA
76,Elis,Ing,practitioner,McGill University,NA,NA,NA
760,Catherine,Foreman,practitioner,Brock University,NA,NA,NA
761,Monica,Rettig,practitioner,Brock University,NA,"""https://orcid.org/0000-0003-3854-8840""",NA
762,Sarah,Toomey,practitioner,Royal Military College of Canada,NA,NA,NA
763,Ginette,Matheson,practitioner,Royal Military College of Canada,NA,NA,NA
764,Lisa Béchard,Béchard,practitioner,Royal Military College of Canada,NA,NA,NA
765,Suzanne,Burt,practitioner,Royal Military College of Canada,NA,NA,NA
766,Marlene,Power,practitioner,Redeemer University College,NA,NA,NA
767,Erich,Engler,practitioner,Redeemer University College,NA,NA,NA
768,Rebecca,Kasperavicius,practitioner,Nipissing University,NA,"""https://orcid.org/0000-0002-9141-8271""",NA
769,Ed,Driefger,practitioner,Nipissing University,NA,NA,NA
77,Dana,Ingalls,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=o40_GUMAAAAJ""",NA,NA
770,Laura,Sinclair,practitioner,Nipissing University,NA,NA,NA
771,Rachel,Melis,practitioner,Huron University College,NA,NA,NA
772,Melanie,Mills,practitioner,Huron University College,"""https://scholar.google.com/citations?hl=en&user=gv8WvA0AAAAJ""",NA,NA
773,Ryan,Rabie,practitioner,Huron University College,NA,NA,NA
774,Melissa,Rapp,practitioner,Huron University College,NA,NA,NA
775,Christina,Vivinetto,practitioner,Huron University College,NA,NA,NA
776,Anne,Watts,practitioner,Huron University College,NA,NA,NA
777,Sarah,Butterill,practitioner,OCAD University,NA,NA,NA
778,Chris,Landry,practitioner,OCAD University,NA,"""https://orcid.org/0000-0002-1932-9661""",NA
779,Lindsay,Gibb,practitioner,OCAD University,NA,NA,NA
78,Marcela,Isuster,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=PzGrKK4AAAAJ""","""https://orcid.org/0000-0002-2693-7438""",NA
780,Adrienne,Co-Dyre,practitioner,King's University College at Western University,NA,NA,NA
781,Linda,Whidden,practitioner,King's University College at Western University,NA,NA,NA
782,Emma,Swiatek,practitioner,King's University College at Western University,NA,NA,NA
783,Robin,Canuel,practitioner,Lakehead University,"""https://scholar.google.com/citations?hl=en&user=BJ4CBFgAAAAJ""","""https://orcid.org/0000-0002-4472-2932""",NA
784,Courtney,Dicke,practitioner,Lakehead University,NA,NA,NA
785,Madeline,Donnelly,practitioner,Lakehead University,NA,NA,NA
786,Evelyn,Feldman,practitioner,Lakehead University,NA,NA,NA
789,Valerie,Gibbons,practitioner,Lakehead University,NA,NA,NA
79,Jennifer,Kiester,practitioner,McGill University,NA,NA,NA
790,Debra,Gold,practitioner,Lakehead University,NA,NA,NA
791,Sara,Janes,practitioner,Lakehead University,NA,NA,NA
792,Janice,Mutz,practitioner,Lakehead University,NA,NA,NA
793,Trudy,Russo,practitioner,Lakehead University,NA,NA,NA
794,Gisella,Scalese,practitioner,Lakehead University,NA,NA,NA
795,Nicole,Stradiotto,practitioner,Lakehead University,NA,NA,NA
796,Chris,Tomasini,practitioner,Lakehead University,NA,NA,NA
797,Jason,Zou,practitioner,Lakehead University,NA,NA,NA
798,Heather,Mctavish,practitioner,Ontario Tech University,"""https://scholar.google.com/citations?hl=en&user=rmC9o8cAAAAJ""","""https://orcid.org/0000-0003-3401-2707""",NA
799,Chelsie,Lalonde,practitioner,Ontario Tech University,NA,NA,NA
8,Véronique,Gosselin-Michiels,practitioner,Université Laval,NA,NA,NA
80,Lucy,Kiester,practitioner,McGill University,NA,"""https://orcid.org/0000-0003-3465-8110""",NA
800,Thomas,Blennerhassett,practitioner,Ontario Tech University,NA,"""https://orcid.org/0000-0002-6856-262X""",NA
801,Lydia,Thorne,practitioner,Ontario Tech University,"""https://scholar.google.com/citations?hl=en&user=E5bEuzsAAAAJ""",NA,NA
802,Michelle,Johnson,practitioner,Ontario Tech University,NA,NA,NA
803,Catherine,Davidson,practitioner,Ontario Tech University,NA,"""https://orcid.org/0000-0002-2972-3021""",NA
804,Kaelan,Caspary,practitioner,Ontario Tech University,NA,NA,NA
805,Katee,English,practitioner,Ontario Tech University,NA,NA,NA
806,Kate,Gibbings,practitioner,Ontario Tech University,NA,NA,NA
807,Trish,Johns-Wilson,practitioner,Ontario Tech University,NA,NA,NA
808,Nathalie,Zhou,practitioner,Ontario Tech University,NA,NA,NA
809,Nazia,Sheikh,practitioner,Ryerson University,NA,NA,NA
81,Emily,Kingsland,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=lRQwm28AAAAJ""","""https://orcid.org/0000-0002-7983-7131""",NA
810,Nora,Mulvaney,practitioner,Ryerson University,NA,"""https://orcid.org/0000-0001-9680-7455""",NA
811,Mj,Suhonos,practitioner,Ryerson University,NA,NA,NA
812,Kevin,Manuel,practitioner,Ryerson University,NA,NA,NA
813,Reece,Steinberg,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=fwgCreYAAAAJ""","""https://orcid.org/0000-0001-5788-8846""",NA
814,Amy,Poon,practitioner,Ryerson University,NA,"""https://orcid.org/0000-0002-0613-4902""",NA
815,Lisa,Levesque,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=K5uorFIAAAAJ""","""https://orcid.org/0000-0003-1019-0904""",NA
816,Val,Lem,practitioner,Ryerson University,NA,"""https://orcid.org/0000-0002-5316-2578""",NA
817,Jane,Schmidt,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=zIoUtIoAAAAJ""","""https://orcid.org/0000-0002-9725-4722""",NA
819,Naomi,Eichenlaub,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=ndVoymUAAAAJ""","""https://orcid.org/0000-0002-4348-1700""",NA
82,Svetlana,Kochkina,practitioner,McGill University,"""https://scholar.google.com/citations?hl=en&user=RGyUbGgAAAAJ""","""https://orcid.org/0000-0002-8506-4606""",NA
820,Lei,Jin,practitioner,Ryerson University,NA,"""https://orcid.org/0000-0001-9404-313X""",NA
821,Diane,Granfield,practitioner,Ryerson University,NA,"""https://orcid.org/0000-0002-1992-9173""",NA
822,Ann,Ludbrook,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=FY3LZBkAAAAJ""","""https://orcid.org/0000-0002-2355-9582""",NA
823,Alison,Skyrme,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=TCrOTL4AAAAJ""","""https://orcid.org/0000-0001-9699-1969""",NA
824,Dan,Jakubek,practitioner,Ryerson University,NA,NA,NA
825,Don,Kinder,practitioner,Ryerson University,NA,NA,NA
826,Sonny,Banerjee,practitioner,Ryerson University,NA,NA,NA
827,Trina,Grover,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=EotFRt8AAAAJ""","""https://orcid.org/0000-0002-2587-6274""",NA
828,John,Papadopoulos,practitioner,Ryerson University,NA,NA,NA
829,Kelly,Dermody,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=R8fqca0AAAAJ""","""https://orcid.org/0000-0003-0786-4998""",NA
83,Diane,Koen,practitioner,McGill University,NA,NA,NA
830,Cecile,Farnum,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=rFJiY6cAAAAJ""","""https://orcid.org/0000-0003-3043-1576""",NA
831,Sally,Wilson,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=8omqf9oAAAAJ""","""https://orcid.org/0000-0003-3941-2566""",NA
832,Carol,Shepstone,practitioner,Ryerson University,NA,"""https://orcid.org/0000-0002-9388-8023""",NA
833,Dana,Thomas,practitioner,Ryerson University,NA,"""https://orcid.org/0000-0002-9657-1398""",NA
834,Kelly,Kimberley,practitioner,Ryerson University,NA,NA,NA
835,Weina,Wang,practitioner,Ryerson University,NA,"""https://orcid.org/0000-0002-6988-0750""",NA
836,Michelle,Schwartz,practitioner,Ryerson University,NA,"""https://orcid.org/0000-0002-3298-4871""","https://openalex.org/A2670669451, https://openalex.org/A2670669451, https://openalex.org/A3010096902, https://openalex.org/A2670669451, https://openalex.org/A2670669451, https://openalex.org/A3010096902, https://openalex.org/A3010096902, https://openalex.org/A2670669451, https://openalex.org/A4202202115, https://openalex.org/A2670669451, https://openalex.org/A3010096902"
838,Brian,Cameron,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=_WAP4_cAAAAJ""","""https://orcid.org/0000-0001-8646-6490""",NA
839,May,Yan,practitioner,Ryerson University,"""https://scholar.google.com/citations?hl=en&user=1LAQCPwAAAAJ""","""https://orcid.org/0000-0001-8763-2972""",NA
84,Alexandra (Alex),Kohn,practitioner,McGill University,NA,"""https://orcid.org/0000-0002-5011-4351""",NA
840,Fangmin,Wang,practitioner,Ryerson University,NA,"""https://orcid.org/0000-0002-2182-4768""","https://openalex.org/A2561330346, https://openalex.org/A2592968784, https://openalex.org/A2695377934, https://openalex.org/A2312825704, https://openalex.org/A2738849523"
841,Margaret,Mcleod,practitioner,Carleton University,NA,NA,NA
842,Robert,Smith,practitioner,Carleton University,NA,NA,NA
843,Denize,Tan,practitioner,Carleton University,NA,NA,NA
844,Kristof,Avramsson,practitioner,Carleton University,NA,NA,NA
845,Chris,Trainor,practitioner,Carleton University,NA,NA,NA
