"","sm_code","publication_year","type","count","n_cits"
"10833",41,1990,"journal-article",1947,1429
"10834",41,1991,"journal-article",2051,1194
"10835",41,1992,"journal-article",2122,1820
"10836",41,1993,"journal-article",4194,3551
"10837",41,1994,"journal-article",3659,3052
"10838",41,1995,"journal-article",3220,3356
"10839",41,1996,"journal-article",2985,2612
"10840",41,1997,"journal-article",3955,3060
"10841",41,1998,"journal-article",4258,3319
"10842",41,1999,"journal-article",4928,3511
"10843",41,2000,"journal-article",3351,2620
"10844",41,2001,"journal-article",3310,2329
"10845",41,2002,"journal-article",4407,2425
"10846",41,2003,"journal-article",4528,2204
"10847",41,2004,"journal-article",4823,2851
"10848",41,2004,"journal-issue",1,0
"10849",41,2005,"journal-article",5312,2686
"10850",41,2005,NA,7,2
"10851",41,2006,"journal-article",5198,2698
"10852",41,2006,NA,10,6
"10853",41,2007,"journal-article",4267,1966
"10854",41,2007,NA,10,0
"10855",41,2008,"journal-article",4432,2643
"10856",41,2008,NA,7,0
"10857",41,2009,"journal-article",4885,1878
"10858",41,2010,"journal-article",5216,2644
"10859",41,2010,NA,5,0
"10860",41,2011,"journal",3,0
"10861",41,2011,"journal-article",5529,1920
"10862",41,2011,"other",2,0
"10863",41,2011,NA,24,0
"10864",41,2012,"journal-article",5218,1459
"10865",41,2012,NA,18,4
"10866",41,2013,"book",1,0
"10867",41,2013,"journal",3,0
"10868",41,2013,"journal-article",5059,1155
"10869",41,2014,"journal-article",5271,1188
"10870",41,2014,NA,10,1
"10871",41,2015,"journal-article",5132,922
"10872",41,2015,NA,19,5
"10873",41,2016,"journal-article",5051,1282
"10874",41,2016,NA,25,2
"10875",41,2017,"journal",1,0
"10876",41,2017,"journal-article",4434,460
"10877",41,2017,"other",1,0
"10878",41,2017,NA,29,0
"10879",41,2018,"book-chapter",2,0
"10880",41,2018,"book-series",1,0
"10881",41,2018,"journal-article",3992,324
"10882",41,2018,NA,7,1
"10883",41,2019,"book",1,0
"10884",41,2019,"journal-article",3599,176
"10885",41,2019,NA,32,0
"10886",41,2020,"book",3,0
"10887",41,2020,"book-chapter",6,0
"10888",41,2020,"journal",3,0
"10889",41,2020,"journal-article",3631,97
"10890",41,2020,NA,44,2
"10891",41,2021,"book",7,0
"10892",41,2021,"book-chapter",44,0
"10893",41,2021,"journal",34,0
"10894",41,2021,"journal-article",5500,28
"10895",41,2021,"journal-issue",12,0
"10896",41,2021,"proceedings-article",8,0
"10897",41,2021,NA,304,6
"10898",41,2022,"book-chapter",1,0
"10899",41,2022,"journal-article",40,1
"10900",41,NA,"journal-article",20,0
"10901",42,1800,"journal-article",2,0
"10902",42,1853,"journal-article",1,0
"10903",42,1856,"journal-article",1,0
"10904",42,1863,"journal-article",4,21
"10905",42,1864,"journal-article",1,0
"10906",42,1865,"journal-article",1,0
"10907",42,1866,"journal-article",1,0
"10908",42,1867,"journal-article",1,0
"10909",42,1868,"journal-article",1,0
"10910",42,1869,"journal-article",1,0
"10911",42,1873,"journal-article",20,1
"10912",42,1874,"journal-article",16,0
"10913",42,1875,"journal-article",17,0
"10914",42,1876,"journal-article",1,0
"10915",42,1877,"journal-article",15,0
"10916",42,1879,"journal-article",1,0
"10917",42,1880,"journal-article",15,1
"10918",42,1881,"journal-article",1,0
"10919",42,1882,"journal-article",1,0
"10920",42,1884,"journal-article",4,0
"10921",42,1885,"journal-article",1,0
"10922",42,1888,"journal-article",1,0
"10923",42,1889,"journal-article",9,0
"10924",42,1890,"journal-article",20,1
"10925",42,1891,"journal-article",1,0
"10926",42,1892,"journal-article",17,0
"10927",42,1893,"journal-article",3,0
"10928",42,1895,"journal-article",3,0
"10929",42,1896,"journal-article",8,0
"10930",42,1897,"journal-article",6,0
"10931",42,1898,"journal-article",6,3
"10932",42,1900,"journal-article",3,17
"10933",42,1901,"journal-article",6,0
"10934",42,1902,"journal-article",5,0
"10935",42,1903,"journal-article",7,0
"10936",42,1904,"journal-article",8,0
"10937",42,1905,"journal-article",9,6
"10938",42,1906,"journal-article",8,5
"10939",42,1907,"journal-article",11,3
"10940",42,1908,"journal-article",18,13
"10941",42,1909,"journal-article",10,4
"10942",42,1910,"journal-article",9,16
"10943",42,1911,"journal-article",19,11
"10944",42,1912,"journal-article",9,0
"10945",42,1913,"journal-article",10,0
"10946",42,1914,"journal-article",9,0
"10947",42,1915,"journal-article",11,0
"10948",42,1916,"journal-article",10,0
"10949",42,1917,"journal-article",9,6
"10950",42,1918,"journal-article",11,0
"10951",42,1919,"journal-article",13,2
"10952",42,1920,"journal-article",9,2
"10953",42,1921,"journal-article",40,81
"10954",42,1922,"journal-article",37,49
"10955",42,1923,"journal-article",38,8
"10956",42,1924,"journal-article",43,51
"10957",42,1925,"journal-article",48,79
"10958",42,1926,"journal-article",51,36
"10959",42,1927,"journal-article",45,45
"10960",42,1928,"journal-article",54,29
"10961",42,1929,"journal-article",51,42
"10962",42,1930,"journal-article",52,45
"10963",42,1931,"journal-article",68,26
"10964",42,1932,"journal-article",61,22
"10965",42,1933,"journal-article",55,25
"10966",42,1934,"journal-article",50,33
"10967",42,1935,"journal-article",61,17
"10968",42,1936,"journal-article",59,30
"10969",42,1937,"journal-article",72,24
"10970",42,1938,"journal-article",57,28
"10971",42,1939,"journal-article",50,41
"10972",42,1940,"journal-article",55,51
"10973",42,1941,"journal-article",62,37
"10974",42,1942,"journal-article",65,33
"10975",42,1943,"journal-article",67,29
"10976",42,1944,"journal-article",60,35
"10977",42,1945,"journal-article",66,25
"10978",42,1946,"journal-article",76,42
"10979",42,1947,"journal-article",79,132
"10980",42,1948,"journal-article",84,57
"10981",42,1949,"journal-article",63,68
"10982",42,1950,"journal-article",71,54
"10983",42,1951,"journal-article",70,52
"10984",42,1952,"journal-article",75,68
"10985",42,1953,"journal-article",111,101
"10986",42,1954,"journal-article",84,119
"10987",42,1955,"journal-article",73,68
"10988",42,1956,"journal-article",84,91
"10989",42,1957,"journal-article",84,43
"10990",42,1958,"journal-article",73,152
"10991",42,1959,"journal-article",77,109
"10992",42,1960,"journal-article",91,73
"10993",42,1961,"journal-article",155,77
"10994",42,1962,"journal-article",141,123
"10995",42,1963,"journal-article",162,266
"10996",42,1964,"journal-article",145,238
"10997",42,1965,"journal-article",140,377
"10998",42,1966,"journal-article",191,149
"10999",42,1967,"journal-article",181,229
"11000",42,1968,"journal-article",156,140
"11001",42,1969,"journal-article",176,127
"11002",42,1970,"journal-article",131,230
"11003",42,1971,"journal-article",231,526
"11004",42,1972,"journal-article",212,243
"11005",42,1973,"journal-article",217,199
"11006",42,1974,"journal-article",301,253
"11007",42,1975,"journal-article",229,271
"11008",42,1976,"journal-article",325,396
"11009",42,1977,"journal-article",327,445
"11010",42,1978,"journal-article",322,748
"11011",42,1979,"journal-article",329,681
"11012",42,1980,"journal-article",348,1022
"11013",42,1981,"journal-article",334,367
"11014",42,1982,"journal-article",305,507
"11015",42,1983,"journal-article",382,498
"11016",42,1984,"journal-article",390,710
"11017",42,1985,"journal-article",370,519
"11018",42,1986,"journal-article",448,836
"11019",42,1987,"journal-article",436,671
"11020",42,1988,"journal-article",508,804
"11021",42,1989,"journal-article",371,692
"11022",42,1990,"journal-article",478,1176
"11023",42,1991,"journal-article",445,990
"11024",42,1992,"journal-article",447,715
"11025",42,1993,"journal-article",603,1087
"11026",42,1994,"journal-article",667,828
"11027",42,1995,"journal-article",674,1283
"11028",42,1996,"journal-article",732,1391
"11029",42,1997,"journal-article",795,1690
"11030",42,1998,"journal-article",846,1965
"11031",42,1999,"journal-article",887,2024
"11032",42,2000,"journal-article",979,1871
"11033",42,2001,"journal-article",1164,2518
"11034",42,2002,"journal-article",1129,2084
"11035",42,2003,"journal-article",1149,2761
"11036",42,2004,"journal-article",1228,4395
"11037",42,2005,"journal-article",1328,3399
"11038",42,2006,"journal-article",1316,3474
"11039",42,2007,"book-chapter",1,0
"11040",42,2007,"journal-article",1309,3961
"11041",42,2008,"journal-article",1283,3775
"11042",42,2009,"journal-article",1402,3890
"11043",42,2010,"book-chapter",2,0
"11044",42,2010,"journal",2,0
"11045",42,2010,"journal-article",1448,3477
"11046",42,2011,"journal-article",1446,3722
"11047",42,2011,"other",1,0
"11048",42,2012,"journal-article",1473,2214
"11049",42,2013,"journal",1,0
"11050",42,2013,"journal-article",1427,2269
"11051",42,2014,"journal",1,0
"11052",42,2014,"journal-article",1353,2044
"11053",42,2015,"journal-article",1289,1289
"11054",42,2016,"book-chapter",1,0
"11055",42,2016,"journal-article",953,745
"11056",42,2016,NA,3,1
"11057",42,2017,"journal-article",749,293
"11058",42,2018,"book-chapter",2,0
"11059",42,2018,"journal-article",657,272
"11060",42,2019,"journal-article",725,223
"11061",42,2019,NA,8,0
"11062",42,2020,"book",1,0
"11063",42,2020,"journal-article",680,21
"11064",42,2020,"proceedings",1,0
"11065",42,2021,"journal",11,0
"11066",42,2021,"journal-article",1378,32
"11067",42,2021,"journal-issue",2,0
"11068",42,2021,NA,85,0
"11069",42,2022,"journal-article",31,1
"11070",42,NA,"journal-article",10,0
"11071",43,1840,"journal-article",9,2
"11072",43,1841,"journal-article",24,21
"11073",43,1842,"journal-article",19,1
"11074",43,1843,"journal-article",23,3
"11075",43,1844,"journal-article",24,13
"11076",43,1845,"journal-article",27,4
"11077",43,1846,"journal-article",28,0
"11078",43,1847,"journal-article",25,2
"11079",43,1848,"journal-article",19,2
"11080",43,1849,"journal-article",12,4
"11081",43,1850,"journal-article",22,4
"11082",43,1851,"journal-article",26,4
"11083",43,1852,"journal-article",35,25
"11084",43,1853,"journal-article",36,3
"11085",43,1854,"journal-article",76,17
"11086",43,1855,"journal-article",57,21
"11087",43,1856,"journal-article",62,5
"11088",43,1857,"journal-article",46,3
"11089",43,1858,"journal-article",65,2
"11090",43,1859,"journal-article",55,1
"11091",43,1860,"journal-article",29,7
"11092",43,1861,"journal-article",30,2
"11093",43,1862,"journal-article",69,5
"11094",43,1863,"journal-article",29,55
"11095",43,1864,"journal-article",40,2
"11096",43,1865,"journal-article",23,3
"11097",43,1866,"journal-article",30,0
"11098",43,1867,"journal-article",33,6
"11099",43,1868,"journal-article",33,3
"11100",43,1869,"journal-article",36,6
"11101",43,1870,"journal-article",26,3
"11102",43,1871,"journal-article",15,0
"11103",43,1872,"journal-article",39,1
"11104",43,1873,"journal-article",29,0
"11105",49,1979,"book",1,0
"11106",43,1874,"journal-article",24,0
"11107",43,1875,"journal-article",29,5
"11108",43,1876,"journal-article",25,1
"11109",43,1877,"journal-article",38,0
"11110",43,1878,"journal-article",38,7
"11111",43,1879,"journal-article",54,56
"11112",43,1880,"journal-article",48,32
"11113",43,1881,"journal-article",54,34
"11114",43,1882,"journal-article",55,4
"11115",43,1883,"journal-article",54,37
"11116",43,1884,"journal-article",67,7
"11117",43,1885,"journal-article",95,24
"11118",43,1886,"journal-article",89,21
"11119",43,1887,"journal-article",83,6
"11120",43,1888,"journal-article",60,19
"11121",43,1889,"journal-article",77,6
"11122",43,1890,"journal-article",91,24
"11123",43,1891,"journal-article",91,33
"11124",43,1892,"journal-article",66,17
"11125",43,1893,"journal-article",101,60
"11126",43,1894,"journal-article",108,21
"11127",43,1895,"journal-article",98,74
"11128",43,1896,"journal-article",97,24
"11129",43,1897,"journal-article",77,3
"11130",43,1898,"journal-article",119,5
"11131",43,1899,"journal-article",123,11
"11132",43,1900,"journal-article",75,48
"11133",43,1901,"journal-article",339,13
"11134",43,1902,"journal-article",309,88
"11135",43,1903,"journal-article",127,27
"11136",43,1904,"journal-article",127,53
"11137",43,1905,"journal-article",146,95
"11138",43,1906,"journal-article",155,24
"11139",43,1907,"journal-article",130,52
"11140",43,1908,"journal-article",241,45
"11141",43,1909,"journal-article",288,107
"11142",43,1910,"journal-article",319,280
"11143",43,1911,"journal-article",310,121
"11144",43,1912,"journal-article",215,85
"11145",43,1913,"journal-article",464,213
"11146",43,1914,"journal-article",205,103
"11147",43,1915,"journal-article",154,88
"11148",43,1916,"journal-article",173,179
"11149",43,1917,"journal-article",189,77
"11150",43,1918,"journal-article",141,52
"11151",43,1919,"journal-article",250,45
"11152",43,1920,"journal-article",185,53
"11153",43,1921,"journal-article",231,161
"11154",43,1922,"journal-article",344,87
"11155",43,1923,"journal-article",225,229
"11156",43,1924,"journal-article",386,234
"11157",43,1925,"journal-article",235,87
"11158",43,1926,"journal-article",551,203
"11159",43,1927,"journal-article",501,135
"11160",43,1928,"journal-article",582,169
"11161",43,1929,"journal-article",499,136
"11162",43,1930,"journal-article",501,212
"11163",43,1931,"journal-article",470,189
"11164",43,1932,"journal-article",450,106
"11165",43,1933,"journal-article",469,220
"11166",43,1934,"journal-article",362,96
"11167",43,1935,"journal-article",411,293
"11168",43,1936,"journal-article",385,179
"11169",43,1937,"journal-article",344,87
"11170",43,1938,"journal-article",396,231
"11171",43,1939,"journal-article",352,141
"11172",43,1940,"journal-article",195,51
"11173",43,1941,"journal-article",236,104
"11174",43,1942,"journal-article",245,110
"11175",43,1943,"journal-article",233,166
"11176",43,1944,"journal-article",243,138
"11177",43,1945,"journal-article",163,59
"11178",43,1946,"journal-article",289,250
"11179",43,1947,"journal-article",148,62
"11180",43,1948,"journal-article",355,248
"11181",43,1949,"journal-article",247,65
"11182",43,1950,"journal-article",352,170
"11183",43,1951,"journal-article",387,413
"11184",43,1952,"journal-article",350,248
"11185",43,1953,"journal-article",357,140
"11186",43,1954,"journal-article",339,132
"11187",43,1955,"journal-article",363,276
"11188",43,1956,"journal-article",382,156
"11189",43,1957,"journal-article",377,264
"11190",43,1958,"journal-article",426,263
"11191",43,1959,"journal-article",414,244
"11192",43,1960,"journal-article",364,322
"11193",43,1961,"journal-article",370,199
"11194",43,1962,"journal-article",449,206
"11195",43,1963,"journal-article",359,166
"11196",43,1964,"journal-article",378,198
"11197",43,1965,"journal-article",404,242
"11198",43,1966,"journal-article",455,705
"11199",43,1967,"journal-article",446,740
"11200",43,1968,"journal-article",405,511
"11201",43,1969,"journal-article",427,408
"11202",43,1970,"journal-article",445,600
"11203",43,1970,NA,6,0
"11204",43,1971,"journal-article",456,626
"11205",43,1972,"journal-article",478,604
"11206",43,1973,"journal-article",670,684
"11207",43,1974,"journal-article",790,768
"11208",43,1975,"journal-article",928,822
"11209",43,1976,"journal-article",866,1010
"11210",43,1977,"journal-article",847,957
"11211",43,1978,"journal-article",779,621
"11212",43,1979,"journal-article",896,831
"11213",43,1980,"journal-article",897,991
"11214",43,1981,"journal-article",717,720
"11215",43,1982,"journal-article",880,975
"11216",43,1983,"journal-article",843,984
"11217",43,1984,"journal-article",769,1111
"11218",43,1985,"journal-article",798,1193
"11219",43,1986,"journal-article",954,982
"11220",43,1987,"book-chapter",1,0
"11221",43,1987,"journal-article",911,1070
"11222",43,1988,"book-chapter",2,0
"11223",43,1988,"journal-article",836,911
"11224",43,1989,"journal-article",848,1120
"11225",43,1990,"journal-article",866,1395
"11226",43,1991,"journal-article",801,928
"11227",43,1992,"journal-article",1004,1411
"11228",43,1993,"journal-article",1067,1808
"11229",43,1994,"book-chapter",3,0
"11230",43,1994,"journal-article",1092,1987
"11231",43,1995,"book-chapter",2,0
"11232",43,1995,"journal-article",1245,2417
"11233",43,1996,"book-chapter",2,0
"11234",43,1996,"journal-article",1220,2268
"11235",43,1997,"book-chapter",1,0
"11236",43,1997,"journal-article",1114,2145
"11237",43,1998,"journal-article",1126,2524
"11238",43,1999,"journal-article",1171,2582
"11239",43,2000,"journal-article",1257,2502
"11240",43,2001,"journal-article",1245,2066
"11241",43,2002,"book-chapter",13,0
"11242",43,2002,"journal-article",1377,2452
"11243",43,2003,"journal-article",1492,1903
"11244",43,2004,"journal-article",1685,2477
"11245",43,2005,"journal-article",1762,2844
"11246",43,2006,"journal",1,0
"11247",43,2006,"journal-article",1728,3657
"11248",43,2007,"journal-article",1555,2260
"11249",43,2008,"journal-article",1623,2654
"11250",43,2009,"journal-article",1837,2625
"11251",43,2010,"journal-article",2140,2731
"11252",43,2010,"other",1,0
"11253",43,2011,"book-chapter",1,1
"11254",43,2011,"journal-article",1775,2589
"11255",43,2012,"book",1,0
"11256",43,2012,"journal",1,0
"11257",43,2012,"journal-article",1502,1891
"11258",43,2013,"book-chapter",1,0
"11259",43,2013,"journal",1,0
"11260",43,2013,"journal-article",1466,1981
"11261",43,2014,"journal",1,0
"11262",43,2014,"journal-article",1380,1368
"11263",43,2015,"book-chapter",1,0
"11264",43,2015,"journal-article",1344,1346
"11265",43,2016,"journal-article",1351,1494
"11266",43,2016,NA,2,0
"11267",43,2017,"book",1,0
"11268",43,2017,"journal-article",1152,981
"11269",43,2017,NA,8,1
"11270",43,2018,"book",1,0
"11271",43,2018,"journal-article",696,317
"11272",43,2018,NA,45,2
"11273",43,2019,"book-chapter",1,0
"11274",43,2019,"journal-article",748,235
"11275",43,2019,NA,92,1
"11276",43,2020,"book-chapter",5,1
"11277",43,2020,"journal-article",1014,67
"11278",43,2020,NA,148,4
"11279",43,2021,"book",1,0
"11280",43,2021,"book-chapter",11,2
"11281",43,2021,"journal",16,0
"11282",43,2021,"journal-article",1328,41
"11283",43,2021,"journal-issue",1,0
"11284",43,2021,NA,127,12
"11285",43,2022,"journal-article",40,10
"11286",43,NA,"journal-article",3,0
"11287",44,1846,"journal-article",1,0
"11288",44,1847,"journal-article",1,0
"11289",44,1848,"journal-article",3,0
"11290",44,1849,"journal-article",1,0
"11291",44,1850,"journal-article",1,0
"11292",44,1851,"journal-article",2,0
"11293",44,1852,"journal-article",2,0
"11294",44,1854,"journal-article",1,0
"11295",44,1855,"journal-article",4,0
"11296",44,1857,"journal-article",2,0
"11297",44,1858,"journal-article",3,0
"11298",44,1859,"journal-article",2,0
"11299",44,1860,"journal-article",1,0
"11300",44,1861,"journal-article",1,0
"11301",44,1862,"journal-article",1,0
"11302",44,1863,"journal-article",1,0
"11303",44,1864,"journal-article",2,0
"11304",44,1865,"journal-article",4,0
"11305",44,1866,"journal-article",4,0
"11306",44,1867,"journal-article",3,0
"11307",44,1868,"journal-article",2,0
"11308",44,1869,"journal-article",8,12
"11309",44,1870,"journal-article",2,0
"11310",44,1872,"journal-article",1,0
"11311",44,1873,"journal-article",1,0
"11312",44,1874,"journal-article",3,0
"11313",44,1875,"journal-article",4,1
"11314",44,1876,"journal-article",10,13
"11315",44,1877,"journal-article",7,1
"11316",44,1878,"journal-article",1,0
"11317",44,1879,"journal-article",2,0
"11318",44,1880,"journal-article",8,1
"11319",44,1881,"journal-article",4,0
"11320",44,1882,"journal-article",7,0
"11321",44,1883,"journal-article",4,2
"11322",49,2020,"journal",4,0
"11323",44,1884,"journal-article",7,0
"11324",44,1885,"journal-article",9,0
"11325",44,1886,"journal-article",7,0
"11326",44,1887,"journal-article",29,3
"11327",44,1888,"journal-article",23,1
"11328",44,1889,"journal-article",24,48
"11329",44,1890,"journal-article",21,0
"11330",44,1891,"journal-article",19,0
"11331",44,1892,"journal-article",25,4
"11332",44,1893,"journal-article",8,0
"11333",44,1894,"journal-article",17,0
"11334",44,1895,"journal-article",11,0
"11335",44,1896,"journal-article",10,7
"11336",44,1897,"journal-article",16,0
"11337",44,1898,"journal-article",16,34
"11338",44,1899,"journal-article",18,0
"11339",44,1900,"journal-article",15,4
"11340",44,1901,"journal-article",23,0
"11341",44,1902,"journal-article",18,0
"11342",44,1903,"journal-article",18,0
"11343",44,1904,"journal-article",26,0
"11344",44,1905,"journal-article",30,0
"11345",44,1906,"journal-article",28,12
"11346",44,1907,"journal-article",30,9
"11347",44,1908,"journal-article",25,0
"11348",44,1909,"journal-article",25,0
"11349",44,1910,"journal-article",35,0
"11350",44,1911,"journal-article",25,0
"11351",44,1912,"journal-article",30,0
"11352",44,1913,"journal-article",42,6
"11353",44,1914,"journal-article",25,0
"11354",44,1915,"journal-article",31,10
"11355",44,1916,"journal-article",22,0
"11356",44,1917,"journal-article",20,1
"11357",44,1918,"journal-article",27,0
"11358",44,1919,"journal-article",14,0
"11359",44,1920,"journal-article",23,7
"11360",44,1921,"journal-article",21,0
"11361",44,1922,"journal-article",28,2
"11362",44,1923,"journal-article",24,0
"11363",44,1924,"journal-article",24,0
"11364",44,1925,"journal-article",31,3
"11365",44,1926,"journal-article",40,36
"11366",44,1927,"journal-article",36,7
"11367",44,1928,"journal-article",38,0
"11368",44,1929,"journal-article",34,0
"11369",44,1930,"journal-article",28,1
"11370",44,1931,"journal-article",32,2
"11371",44,1932,"journal-article",45,3
"11372",44,1933,"journal-article",33,0
"11373",44,1934,"journal-article",27,2
"11374",44,1935,"journal-article",41,1
"11375",44,1936,"journal-article",39,9
"11376",44,1937,"journal-article",41,4
"11377",44,1938,"journal-article",39,12
"11378",44,1939,"journal-article",35,0
"11379",44,1940,"journal-article",19,4
"11380",44,1941,"journal-article",14,0
"11381",44,1942,"journal-article",18,4
"11382",44,1943,"journal-article",18,0
"11383",44,1944,"journal-article",8,3
"11384",44,1945,"journal-article",15,0
"11385",44,1946,"journal-article",25,16
"11386",44,1947,"journal-article",14,27
"11387",44,1948,"journal-article",33,1
"11388",44,1949,"journal-article",24,2
"11389",44,1950,"journal-article",30,2
"11390",44,1951,"journal-article",27,1
"11391",44,1952,"journal-article",14,5
"11392",44,1953,"journal-article",15,15
"11393",44,1954,"journal-article",20,10
"11394",44,1955,"journal-article",28,18
"11395",44,1956,"journal-article",23,6
"11396",44,1957,"journal-article",23,29
"11397",44,1958,"journal-article",55,32
"11398",44,1959,"journal-article",45,60
"11399",44,1960,"journal-article",50,84
"11400",44,1961,"journal-article",36,34
"11401",44,1962,"journal-article",48,12
"11402",44,1963,"journal-article",64,122
"11403",44,1964,"journal-article",64,249
"11404",44,1965,"journal-article",61,37
"11405",44,1966,"journal-article",65,254
"11406",44,1967,"journal-article",74,252
"11407",44,1968,"journal-article",80,231
"11408",44,1969,"journal-article",83,124
"11409",44,1970,"journal-article",121,243
"11410",44,1971,"journal-article",141,305
"11411",44,1972,"journal-article",122,283
"11412",44,1973,"journal-article",107,176
"11413",44,1974,"journal-article",97,385
"11414",44,1975,"journal-article",101,288
"11415",44,1976,"journal-article",204,352
"11416",44,1977,"journal-article",253,483
"11417",44,1978,"journal-article",226,527
"11418",44,1979,"journal-article",218,322
"11419",44,1980,"journal-article",205,556
"11420",44,1981,"journal-article",217,261
"11421",44,1982,"journal-article",204,445
"11422",44,1983,"journal-article",216,511
"11423",44,1984,"journal-article",222,347
"11424",44,1985,"journal-article",223,399
"11425",44,1986,"journal-article",320,527
"11426",44,1986,NA,5,14
"11427",44,1987,"journal-article",276,369
"11428",44,1988,"journal-article",258,793
"11429",44,1989,"journal-article",259,410
"11430",44,1990,"journal-article",282,291
"11431",44,1991,"journal-article",276,407
"11432",44,1992,"journal-article",322,371
"11433",44,1993,"journal-article",350,432
"11434",44,1994,"journal-article",492,680
"11435",44,1995,"journal-article",543,608
"11436",44,1996,"journal-article",557,422
"11437",44,1997,"journal-article",637,644
"11438",44,1998,"journal-article",794,768
"11439",44,1999,"journal-article",879,925
"11440",44,2000,"journal-article",864,814
"11441",44,2001,"journal-article",857,808
"11442",44,2002,"journal-article",1254,1335
"11443",44,2003,"journal-article",1351,1451
"11444",44,2004,"book-chapter",3,0
"11445",44,2004,"journal-article",1097,1235
"11446",44,2005,"journal-article",1103,1293
"11447",44,2006,"journal-article",964,1194
"11448",44,2007,"journal-article",1139,1309
"11449",44,2008,"journal-article",915,862
"11450",44,2009,"journal-article",875,1036
"11451",44,2010,"journal-article",874,863
"11452",44,2011,"journal-article",826,770
"11453",44,2012,"journal-article",822,641
"11454",44,2013,"book-chapter",1,0
"11455",44,2013,"journal",2,0
"11456",44,2013,"journal-article",762,527
"11457",44,2014,"journal-article",830,463
"11458",44,2015,"journal-article",780,200
"11459",44,2016,"journal-article",697,273
"11460",44,2017,"journal-article",722,145
"11461",44,2018,"journal-article",440,51
"11462",44,2019,"journal-article",618,246
"11463",44,2019,NA,1,0
"11464",44,2020,"book-chapter",4,0
"11465",44,2020,"journal",1,0
"11466",44,2020,"journal-article",460,34
"11467",44,2020,NA,5,0
"11468",44,2021,"book",1,0
"11469",44,2021,"book-chapter",4,0
"11470",44,2021,"journal",8,0
"11471",44,2021,"journal-article",699,5
"11472",44,2021,NA,84,1
"11473",44,2022,"journal-article",11,0
"11474",44,NA,"journal-article",3,0
"11475",45,1800,"journal-article",3,0
"11476",45,1840,"journal-article",16,0
"11477",45,1841,"journal-article",8,2
"11478",45,1842,"journal-article",15,2
"11479",45,1843,"journal-article",11,0
"11480",45,1844,"journal-article",10,1
"11481",45,1845,"journal-article",11,0
"11482",45,1847,"journal-article",9,0
"11483",45,1848,"journal-article",3,1
"11484",45,1850,"journal-article",7,1
"11485",45,1852,"journal-article",5,0
"11486",45,1854,"journal-article",10,0
"11487",45,1856,"journal-article",7,0
"11488",45,1859,"journal-article",10,0
"11489",45,1860,"journal-article",1,0
"11490",45,1861,"journal-article",4,0
"11491",45,1863,"journal-article",9,1
"11492",45,1864,"journal-article",8,1
"11493",45,1865,"journal-article",1,0
"11494",45,1866,"journal-article",7,2
"11495",45,1867,"journal-article",8,1
"11496",45,1868,"journal-article",2,0
"11497",45,1869,"journal-article",20,0
"11498",45,1870,"journal-article",7,0
"11499",45,1871,"journal-article",1,0
"11500",45,1872,"journal-article",16,45
"11501",45,1873,"journal-article",15,0
"11502",45,1874,"journal-article",11,6
"11503",45,1876,"journal-article",3,0
"11504",45,1877,"journal-article",24,8
"11505",45,1878,"journal-article",23,32
"11506",45,1879,"journal-article",25,11
"11507",45,1880,"journal-article",8,1
"11508",45,1881,"journal-article",30,6
"11509",45,1882,"journal-article",28,8
"11510",45,1883,"journal-article",12,1
"11511",45,1884,"journal-article",27,4
"11512",45,1885,"journal-article",22,4
"11513",45,1886,"journal-article",13,0
"11514",45,1887,"journal-article",26,3
"11515",45,1888,"journal-article",32,6
"11516",45,1889,"journal-article",22,1
"11517",45,1890,"journal-article",44,16
"11518",45,1891,"journal-article",10,1
"11519",45,1892,"journal-article",50,2
"11520",45,1893,"journal-article",22,0
"11521",45,1893,"posted-content",1,1
"11522",45,1894,"journal-article",51,2
"11523",45,1895,"journal-article",65,4
"11524",45,1896,"journal-article",67,27
"11525",45,1897,"journal-article",70,27
"11526",45,1898,"journal-article",55,4
"11527",45,1898,"posted-content",1,0
"11528",45,1899,"journal-article",92,3
"11529",45,1900,"journal-article",62,2
"11530",45,1901,"journal-article",79,1
"11531",45,1902,"journal-article",83,1
"11532",45,1903,"journal-article",77,4
"11533",45,1904,"journal-article",84,44
"11534",45,1905,"journal-article",103,3
"11535",45,1906,"journal-article",112,7
"11536",45,1907,"journal-article",119,16
"11537",45,1908,"journal-article",124,6
"11538",45,1909,"journal-article",92,10
"11539",45,1910,"journal-article",154,13
"11540",45,1911,"journal-article",156,26
"11541",45,1912,"journal-article",170,19
"11542",45,1913,"journal-article",211,57
"11543",45,1914,"journal-article",137,11
"11544",45,1915,"journal-article",78,31
"11545",45,1916,"journal-article",71,0
"11546",45,1917,"journal-article",91,36
"11547",45,1918,"journal-article",66,5
"11548",45,1919,"journal-article",98,10
"11549",45,1920,"journal-article",200,154
"11550",45,1921,"journal-article",214,34
"11551",45,1922,"journal-article",156,28
"11552",45,1923,"journal-article",175,76
"11553",45,1924,"journal-article",187,47
"11554",45,1925,"journal-article",195,24
"11555",45,1926,"journal-article",200,27
"11556",45,1927,"journal-article",212,68
"11557",45,1928,"journal-article",272,99
"11558",45,1928,"posted-content",1,0
"11559",45,1929,"journal-article",215,34
"11560",45,1930,"journal-article",251,23
"11561",45,1931,"journal-article",268,60
"11562",45,1932,"journal-article",246,41
"11563",45,1933,"journal-article",223,48
"11564",45,1934,"journal-article",273,113
"11565",45,1935,"journal-article",265,37
"11566",45,1936,"journal-article",350,171
